OrderID,OrderDate,ShipDate,ShipMode,CustomerName,Segment,City,State,Region,Category,ProductName,Sales,Quantity,Discount,Profit
ORD-10151,2021-09-07 03:09:02,2021-09-10 03:09:02,Express,Heather Rush,Consumer,Courtneyton,LA,East,Office Supplies,Pens,4.25,1,0.15,0.47400275910127865
ORD-10152,2023-11-18 06:13:57,2023-11-26 06:13:57,Standard,Barbara Harrison,Home Office,Sarafurt,KY,South,Office Supplies,Printer Ink,144.0,4,0.2,18.508992030416728
ORD-10153,2023-07-09 19:12:06,2023-07-13 19:12:06,Express,Michael Mayer,Corporate,Loriborough,GU,South,Clothing,Shoes,85.5,1,0.05,17.667670454690906
ORD-10154,2023-08-08 20:13:05,2023-08-10 20:13:05,Express,Fred Anderson,Consumer,East Charlesmouth,AS,East,Clothing,T-Shirt,100.0,4,0.0,18.532676266602188
ORD-10155,2022-08-15 08:41:27,2022-08-22 08:41:27,Next-Day,Jordan Phillips,Consumer,South Jamesmouth,NC,West,Office Supplies,Notebook,45.0,5,0.1,3.4256864442420736
ORD-10156,2023-05-20 12:39:25,2023-05-24 12:39:25,Standard,Mark Carr,Home Office,Cindyborough,CT,East,Furniture,Sofa,2975.0,5,0.15,206.25523658772335
ORD-10157,2021-09-16 17:58:55,2021-09-18 17:58:55,Standard,William Williams,Corporate,West Sarahport,CO,East,Clothing,Jeans,127.5,2,0.15,22.73797690906883
ORD-10158,2022-04-14 02:48:27,2022-04-20 02:48:27,Next-Day,Sherri Hall,Consumer,South Anthonyville,MH,West,Clothing,T-Shirt,63.75,3,0.15,6.70280915027518
ORD-10159,2021-06-25 21:14:20,2021-07-02 21:14:20,Standard,Anthony Norton,Home Office,Vaughnfurt,MO,South,Clothing,Jacket,456.0,4,0.05,111.08381130173282
ORD-10160,2023-03-31 17:49:15,2023-04-03 17:49:15,Express,Sheena Ferguson,Home Office,Parrishstad,RI,East,Office Supplies,Printer Ink,162.0,4,0.1,22.116456527360672
ORD-10161,2022-12-27 15:11:49,2022-12-31 15:11:49,Standard,Christopher Ortega,Home Office,Nicolebury,MT,West,Clothing,Jeans,191.25,3,0.15,39.35358674911977
ORD-10162,2021-11-13 12:20:38,2021-11-15 12:20:38,Standard,Jennifer Morales,Home Office,Darrellton,ME,West,Clothing,Jeans,60.0,1,0.2,7.096959104563718
ORD-10163,2023-10-04 21:20:26,2023-10-05 21:20:26,Standard,Samuel Suarez,Home Office,North Denise,NE,East,Office Supplies,Stapler,15.0,1,0.0,3.446936793059784
ORD-10164,2022-01-06 08:29:50,2022-01-09 08:29:50,Next-Day,Kelly Gonzales,Consumer,Port Jesseburgh,NV,North,Furniture,Desk,1520.0,4,0.05,232.21549788705215
ORD-10165,2023-03-13 20:10:48,2023-03-18 20:10:48,Next-Day,Olivia Eaton,Consumer,South Sarah,VA,West,Furniture,Sofa,2380.0,4,0.15,398.7252486866909
ORD-10166,2023-09-15 12:45:16,2023-09-21 12:45:16,Standard,Hannah Wolfe,Consumer,Hoffmanport,NC,West,Office Supplies,Pens,20.0,5,0.2,3.7478130249165154
ORD-10167,2023-08-16 03:54:52,2023-08-23 03:54:52,Express,Keith Shaw,Consumer,Port Katherine,ID,West,Electronics,Tablet,1350.0,3,0.0,128.55923435018937
ORD-10168,2023-02-10 09:08:55,2023-02-11 09:08:55,Next-Day,James Medina,Corporate,Cookberg,CO,East,Office Supplies,Notebook,9.0,1,0.1,1.1255049930189616
ORD-10169,2023-03-28 22:19:37,2023-04-04 22:19:37,Standard,David Donaldson,Consumer,Mirandaview,NJ,East,Office Supplies,Stapler,36.0,3,0.2,10.16828091688002
ORD-10170,2022-03-05 06:25:04,2022-03-08 06:25:04,Express,Gary Taylor,Corporate,North Matthew,MN,West,Office Supplies,Stapler,27.0,2,0.1,5.447888082183893
ORD-10171,2022-12-17 03:36:47,2022-12-22 03:36:47,Express,Juan Wright,Home Office,South Cassandra,OR,East,Office Supplies,Printer Ink,213.75,5,0.05,16.450284594418743
ORD-10172,2021-10-29 06:41:29,2021-11-07 06:41:29,Next-Day,Michael Levy,Home Office,Maryport,HI,West,Furniture,Chair,900.0,4,0.1,253.81937115510354
ORD-10173,2022-08-24 07:57:57,2022-08-28 07:57:57,Standard,Ryan Cameron,Home Office,Hawkinsview,FM,South,Office Supplies,Stapler,27.0,2,0.1,7.5282084337739406
ORD-10174,2023-11-15 07:38:02,2023-11-21 07:38:02,Standard,Angela Cruz,Consumer,Port Karen,AZ,East,Office Supplies,Stapler,27.0,2,0.1,6.708577894359033
ORD-10175,2022-04-05 06:49:55,2022-04-14 06:49:55,Express,Peter Wood MD,Home Office,Louisport,PA,North,Office Supplies,Notebook,24.0,3,0.2,6.178184390356889
ORD-10176,2021-04-27 18:54:39,2021-05-04 18:54:39,Express,Nicole Brown,Home Office,Tashatown,MT,North,Office Supplies,Stapler,13.5,1,0.1,0.7584291970276077
ORD-10177,2022-02-12 12:38:42,2022-02-17 12:38:42,Next-Day,Jill Johnson,Corporate,Lake Tara,OR,South,Furniture,Desk,960.0,3,0.2,231.35447165433197
ORD-10178,2023-12-03 13:24:15,2023-12-06 13:24:15,Express,Kim Poole,Home Office,Adamsborough,CT,West,Clothing,Shoes,360.0,5,0.2,69.73126909235836
ORD-10179,2021-05-02 12:35:38,2021-05-07 12:35:38,Next-Day,Peter Jackson,Consumer,Port Derrickchester,HI,South,Electronics,Tablet,1620.0,4,0.1,457.31925581611546
ORD-10180,2022-04-11 05:17:55,2022-04-18 05:17:55,Next-Day,Mark Mcconnell,Corporate,West Tracy,DE,East,Office Supplies,Stapler,71.25,5,0.05,4.524538922424818
ORD-10181,2023-07-14 04:23:46,2023-07-24 04:23:46,Standard,Paul Wilson,Consumer,Genetown,HI,North,Office Supplies,Pens,15.0,3,0.0,2.9924205266370296
ORD-10182,2023-09-02 07:40:44,2023-09-12 07:40:44,Express,Shannon Robinson,Home Office,Joanneside,ID,East,Electronics,Smartphone,2280.0,3,0.05,190.01846632931375
ORD-10183,2022-08-19 19:05:01,2022-08-27 19:05:01,Standard,April Villanueva,Consumer,Nicolestad,VI,West,Furniture,Bookshelf,513.0,3,0.05,138.5991737649155
ORD-10184,2023-10-06 09:04:16,2023-10-15 09:04:16,Express,Ashley Payne,Consumer,South Danielburgh,UT,West,Electronics,Laptop,4320.0,4,0.1,429.7921227092954
ORD-10185,2022-10-28 18:24:41,2022-11-05 18:24:41,Express,Diane Valentine,Corporate,Crystalbury,CO,South,Clothing,T-Shirt,90.0,4,0.1,21.920181887885132
ORD-10186,2022-11-05 01:46:07,2022-11-06 01:46:07,Next-Day,Morgan Burnett,Corporate,Kimberlyside,IL,South,Electronics,Laptop,1200.0,1,0.0,63.013568916182486
ORD-10187,2021-02-18 11:48:14,2021-02-26 11:48:14,Next-Day,Mark Flores,Home Office,Timothystad,TN,West,Furniture,Chair,675.0,3,0.1,103.27300699123701
ORD-10188,2021-01-15 12:20:55,2021-01-24 12:20:55,Express,Erik Garcia,Consumer,Hansenland,KY,South,Office Supplies,Notebook,50.0,5,0.0,13.740185661306098
ORD-10189,2022-04-18 01:11:38,2022-04-28 01:11:38,Next-Day,James Davis,Corporate,Lihaven,CO,South,Office Supplies,Stapler,54.0,4,0.1,4.982423709077363
ORD-10190,2022-09-17 20:35:37,2022-09-19 20:35:37,Next-Day,Sandra Spears,Home Office,Port Jason,CA,South,Clothing,Jacket,384.0,4,0.2,94.82585259467275
ORD-10191,2021-12-07 00:06:41,2021-12-15 00:06:41,Express,Michael Davis,Consumer,South Lisa,NY,South,Electronics,Monitor,1140.0,4,0.05,149.81874465635084
ORD-10192,2022-02-17 09:56:03,2022-02-22 09:56:03,Next-Day,Edward Padilla,Home Office,Crystalborough,FL,East,Electronics,Tablet,405.0,1,0.1,73.101342834148
ORD-10193,2021-02-12 08:56:46,2021-02-17 08:56:46,Express,Crystal Thomas,Corporate,Lake Adamburgh,WV,South,Clothing,Shoes,405.0,5,0.1,78.95736591317629
ORD-10194,2023-07-24 18:24:34,2023-07-30 18:24:34,Next-Day,Maria Mcintosh,Consumer,Port Karenfurt,NV,East,Office Supplies,Printer Ink,171.0,4,0.05,35.97039403371518
ORD-10195,2022-11-04 20:22:26,2022-11-06 20:22:26,Express,Samantha Thompson,Consumer,Patriciaport,MI,South,Clothing,T-Shirt,42.5,2,0.15,6.4643944977344825
ORD-10196,2022-03-28 15:52:49,2022-04-02 15:52:49,Express,Allison Phillips,Home Office,Kristahaven,SD,North,Office Supplies,Notebook,40.0,4,0.0,3.3239328931907903
ORD-10197,2021-08-23 15:17:31,2021-08-26 15:17:31,Express,Michael Nelson,Consumer,West Eric,KS,West,Furniture,Chair,250.0,1,0.0,45.11742995807368
ORD-10198,2023-08-28 15:13:57,2023-09-07 15:13:57,Express,Sara Jones,Corporate,Port Matthew,ID,North,Furniture,Desk,1600.0,5,0.2,161.94957342889512
ORD-10199,2021-01-20 19:11:31,2021-01-23 19:11:31,Standard,Jacqueline Harris,Home Office,Oliverberg,MD,South,Office Supplies,Pens,20.0,4,0.0,1.2365136249035056
ORD-10200,2023-06-22 14:07:01,2023-06-30 14:07:01,Express,Michael Murphy,Consumer,New Laurenton,TX,South,Clothing,Shoes,229.5,3,0.15,57.411698776501666
ORD-10201,2023-11-23 01:18:15,2023-12-02 01:18:15,Express,Gina Anthony,Corporate,Greenfort,NE,East,Clothing,Jacket,216.0,2,0.1,37.793025012022056
ORD-10202,2022-06-03 09:24:18,2022-06-07 09:24:18,Express,Albert Ibarra,Consumer,Grahamville,TN,West,Clothing,Jacket,408.0,4,0.15,116.74462399082526
ORD-10203,2022-06-06 23:02:34,2022-06-15 23:02:34,Next-Day,Ashley Beck,Home Office,Ramosberg,ID,East,Furniture,Desk,1600.0,5,0.2,468.4892355825035
ORD-10204,2022-04-06 12:00:22,2022-04-07 12:00:22,Standard,Scott Palmer,Corporate,Kingtown,WV,North,Electronics,Tablet,2025.0,5,0.1,293.0338032627064
ORD-10205,2022-06-09 15:54:51,2022-06-12 15:54:51,Next-Day,Veronica Jones,Corporate,Victoriaberg,MS,South,Clothing,Shoes,72.0,1,0.2,20.891587696824615
ORD-10206,2022-07-22 13:49:54,2022-07-31 13:49:54,Standard,Brian Herrera,Home Office,North Danielletown,CO,South,Furniture,Sofa,560.0,1,0.2,131.34382624826762
ORD-10207,2021-11-17 21:42:20,2021-11-27 21:42:20,Standard,Ricky May,Corporate,East Micheleland,MT,South,Electronics,Laptop,1020.0,1,0.15,281.8086996829153
ORD-10208,2021-12-05 08:35:05,2021-12-07 08:35:05,Next-Day,Laura Morales,Home Office,North Ariana,CT,North,Clothing,T-Shirt,47.5,2,0.05,12.409980921552043
ORD-10209,2023-12-18 03:37:47,2023-12-23 03:37:47,Express,Jeremy Gordon,Corporate,Port Marie,IA,South,Clothing,Jacket,216.0,2,0.1,58.00425034501863
ORD-10210,2021-09-02 09:57:59,2021-09-11 09:57:59,Next-Day,Mark Mitchell,Consumer,Stewartborough,KY,West,Furniture,Bookshelf,720.0,4,0.0,62.41745524662322
ORD-10211,2022-11-09 15:56:05,2022-11-13 15:56:05,Standard,Mary Rodriguez,Corporate,Hoodfort,FM,South,Office Supplies,Pens,21.25,5,0.15,3.1011514989383895
ORD-10212,2022-07-15 05:14:18,2022-07-18 05:14:18,Express,April Harris,Home Office,Davidton,OR,North,Office Supplies,Pens,10.0,2,0.0,2.117040398541749
ORD-10213,2022-12-17 07:11:13,2022-12-27 07:11:13,Standard,Matthew Donovan,Home Office,New Sergiofurt,HI,South,Clothing,Jacket,408.0,4,0.15,36.29291500384832
ORD-10214,2021-02-05 03:13:12,2021-02-10 03:13:12,Express,Paul Taylor,Corporate,North Michaelhaven,TN,West,Electronics,Headphones,142.5,1,0.05,29.65336743033681
ORD-10215,2023-11-23 11:08:25,2023-11-28 11:08:25,Express,Dennis Liu,Home Office,North Nicole,TX,West,Clothing,T-Shirt,42.5,2,0.15,6.048129109449655
ORD-10216,2021-06-01 00:08:35,2021-06-03 00:08:35,Next-Day,Miranda Schneider,Corporate,Lake Laurenport,OH,South,Office Supplies,Printer Ink,162.0,4,0.1,27.23960974868013
ORD-10217,2023-01-08 16:42:05,2023-01-09 16:42:05,Standard,Wanda Delgado,Corporate,Robertborough,AZ,North,Office Supplies,Printer Ink,180.0,5,0.2,33.60937001729707
ORD-10218,2023-03-18 18:47:33,2023-03-23 18:47:33,Next-Day,Mike Trujillo,Corporate,South Judy,PA,East,Furniture,Desk,1520.0,4,0.05,302.9719274911379
ORD-10219,2023-07-05 20:02:35,2023-07-14 20:02:35,Standard,Angela Hampton,Corporate,East Janiceville,PW,South,Electronics,Headphones,127.5,1,0.15,32.144386103797615
ORD-10220,2022-08-01 08:48:07,2022-08-02 08:48:07,Express,Anthony Mitchell,Home Office,Dunlapton,SD,East,Furniture,Bookshelf,324.0,2,0.1,61.63783234936617
ORD-10221,2021-07-07 00:33:57,2021-07-17 00:33:57,Next-Day,Kristin Brown,Corporate,Gatesfurt,MH,North,Electronics,Smartphone,2560.0,4,0.2,287.3563379386898
ORD-10222,2021-02-25 09:32:09,2021-03-01 09:32:09,Next-Day,Theresa Weiss,Home Office,East Jocelyn,NV,West,Electronics,Laptop,5700.0,5,0.05,821.3972370342865
ORD-10223,2022-07-19 10:10:33,2022-07-21 10:10:33,Next-Day,Lisa Smith,Corporate,Arielberg,MI,West,Electronics,Tablet,1800.0,4,0.0,340.2188827650112
ORD-10224,2021-02-03 22:44:59,2021-02-05 22:44:59,Standard,Megan Myers,Consumer,Mooreton,KS,North,Electronics,Monitor,255.0,1,0.15,15.669483102345431
ORD-10225,2021-07-04 03:11:09,2021-07-08 03:11:09,Express,Alex Fitzpatrick,Consumer,Watsonside,NE,North,Office Supplies,Printer Ink,180.0,4,0.0,18.594387339490794
ORD-10226,2023-03-16 21:59:02,2023-03-19 21:59:02,Standard,Sarah Moore,Consumer,Dianemouth,ME,South,Clothing,T-Shirt,80.0,4,0.2,16.316274912915723
ORD-10227,2022-05-04 14:12:52,2022-05-06 14:12:52,Express,Dalton Nelson,Home Office,Howellport,PR,West,Furniture,Sofa,595.0,1,0.15,177.9421192018289
ORD-10228,2021-03-12 01:04:54,2021-03-22 01:04:54,Standard,Benjamin Watkins,Home Office,East Karaland,MA,South,Clothing,Jacket,102.0,1,0.15,11.426275121652832
ORD-10229,2022-03-16 10:46:45,2022-03-26 10:46:45,Standard,Dr. Curtis Graham,Consumer,West Leonardport,SC,North,Clothing,Shoes,324.0,4,0.1,19.870440327625595
ORD-10230,2021-08-13 22:28:37,2021-08-18 22:28:37,Express,Kayla Larson,Home Office,Rodriguezport,WV,South,Office Supplies,Printer Ink,128.25,3,0.05,23.821083285397165
ORD-10231,2021-12-12 08:30:13,2021-12-22 08:30:13,Standard,Joseph Baker,Corporate,Lake Christinestad,CA,West,Clothing,Jacket,342.0,3,0.05,78.72746482736325
ORD-10232,2021-10-08 17:28:42,2021-10-11 17:28:42,Next-Day,Adrian Nguyen,Home Office,Kathrynview,FL,South,Furniture,Sofa,3325.0,5,0.05,395.6345385824319
ORD-10233,2023-06-17 14:51:33,2023-06-18 14:51:33,Standard,Manuel Castro,Consumer,Robertmouth,IN,North,Office Supplies,Notebook,8.5,1,0.15,0.8722049840478021
ORD-10234,2021-02-10 01:11:44,2021-02-15 01:11:44,Next-Day,Kenneth Shaw,Corporate,Port Jeanette,DC,West,Clothing,Jacket,102.0,1,0.15,9.723909085499029
ORD-10235,2023-03-27 22:03:30,2023-04-04 22:03:30,Express,Tiffany Hudson,Home Office,Marychester,IA,East,Clothing,Jeans,63.75,1,0.15,13.202668957209259
ORD-10236,2021-03-20 08:11:48,2021-03-22 08:11:48,Standard,John Cantu,Home Office,Port Claudiabury,VT,South,Electronics,Laptop,1200.0,1,0.0,96.00071232719453
ORD-10237,2022-05-30 19:45:27,2022-06-04 19:45:27,Standard,Casey Aguilar,Home Office,Lake Laurenberg,AS,South,Furniture,Sofa,630.0,1,0.1,71.46722228904596
ORD-10238,2023-03-08 19:43:42,2023-03-16 19:43:42,Standard,Corey Yang,Corporate,West Johnnyborough,RI,East,Furniture,Bookshelf,180.0,1,0.0,25.516050664354704
ORD-10239,2023-02-28 00:51:24,2023-03-06 00:51:24,Next-Day,Tyler Gaines,Home Office,Mejiaside,NY,West,Electronics,Headphones,712.5,5,0.05,203.63594738862687
ORD-10240,2023-02-02 05:40:11,2023-02-04 05:40:11,Next-Day,Sara Salazar,Corporate,Mcdonaldborough,NE,East,Office Supplies,Printer Ink,85.5,2,0.05,20.379331233385887
ORD-10241,2022-03-20 02:31:47,2022-03-30 02:31:47,Next-Day,Matthew Mccormick,Consumer,East Kevin,KS,East,Office Supplies,Printer Ink,38.25,1,0.15,3.503978758403364
ORD-10242,2021-12-01 15:49:41,2021-12-03 15:49:41,Express,Ryan Harris,Corporate,West Diana,NC,North,Clothing,T-Shirt,118.75,5,0.05,15.09611313992445
ORD-10243,2021-06-02 22:15:14,2021-06-03 22:15:14,Standard,Jonathon Edwards,Consumer,Troyfort,PW,West,Clothing,Shoes,360.0,5,0.2,98.3534730867952
ORD-10244,2023-04-20 05:39:02,2023-04-27 05:39:02,Express,Danielle Freeman,Corporate,Karenborough,AR,South,Clothing,Jeans,60.0,1,0.2,6.774531208442318
ORD-10245,2023-05-19 21:58:55,2023-05-25 21:58:55,Next-Day,Michael Reynolds,Corporate,West Josephview,ID,North,Electronics,Laptop,2400.0,2,0.0,627.5105482208074
ORD-10246,2023-12-18 20:43:43,2023-12-21 20:43:43,Next-Day,Micheal Houston,Consumer,Alejandroberg,HI,North,Electronics,Smartphone,4000.0,5,0.0,527.4639514564501
ORD-10247,2021-06-23 17:47:41,2021-06-30 17:47:41,Next-Day,Michael Kramer,Home Office,Anthonyburgh,KY,West,Clothing,Shoes,76.5,1,0.15,17.77013737472775
ORD-10248,2023-06-10 13:53:19,2023-06-13 13:53:19,Next-Day,Ann Hudson,Corporate,Arroyoton,TN,West,Office Supplies,Printer Ink,171.0,4,0.05,25.638412535123873
ORD-10249,2023-09-15 01:09:06,2023-09-23 01:09:06,Standard,Erika Mckee,Corporate,North Donald,NH,North,Office Supplies,Stapler,63.75,5,0.15,16.19025872096968
ORD-10250,2021-03-26 16:49:12,2021-04-05 16:49:12,Next-Day,Roy Caldwell,Home Office,Lake Maryborough,LA,North,Clothing,Jacket,288.0,3,0.2,68.21403488119196
ORD-10251,2023-05-01 03:01:28,2023-05-11 03:01:28,Standard,Maureen Gillespie,Consumer,Clarktown,NV,South,Office Supplies,Pens,5.0,1,0.0,1.2811326849627578
ORD-10252,2022-02-16 13:54:48,2022-02-26 13:54:48,Standard,Heidi Garrett,Consumer,Eddiemouth,WV,North,Clothing,Jeans,60.0,1,0.2,16.525241018655873
ORD-10253,2021-08-25 22:15:48,2021-09-01 22:15:48,Next-Day,Brenda Nolan,Consumer,South Laurenland,NE,South,Office Supplies,Notebook,50.0,5,0.0,11.776028673923623
ORD-10254,2021-04-07 23:47:29,2021-04-10 23:47:29,Next-Day,Suzanne Smith,Home Office,Charleschester,AZ,North,Office Supplies,Stapler,38.25,3,0.15,7.781914653697982
ORD-10255,2022-10-13 05:04:11,2022-10-19 05:04:11,Next-Day,James Lynch,Corporate,Stephenbury,NM,North,Office Supplies,Printer Ink,40.5,1,0.1,10.945284020349051
ORD-10256,2021-06-01 17:57:29,2021-06-07 17:57:29,Express,Paul Fields,Home Office,Smithside,IN,East,Clothing,T-Shirt,100.0,4,0.0,7.715975478000199
ORD-10257,2023-05-23 11:03:26,2023-05-27 11:03:26,Standard,Patricia Clark,Corporate,West Melissa,UT,South,Electronics,Smartphone,2560.0,4,0.2,348.88467744156105
ORD-10258,2021-12-02 21:09:47,2021-12-04 21:09:47,Next-Day,Howard Sanchez,Home Office,North Anthony,RI,West,Office Supplies,Notebook,47.5,5,0.05,11.66647654511873
ORD-10259,2022-03-07 11:12:23,2022-03-12 11:12:23,Standard,Karen Gordon,Home Office,Pattersonberg,VA,North,Electronics,Tablet,1530.0,4,0.15,186.01430873820073
ORD-10260,2023-11-29 13:28:32,2023-12-01 13:28:32,Next-Day,Thomas Lee,Consumer,West Wendy,DE,North,Furniture,Chair,425.0,2,0.15,95.29781633826329
ORD-10261,2021-04-29 03:37:10,2021-05-07 03:37:10,Standard,David Bryant,Home Office,Sandraton,GU,East,Electronics,Smartphone,2880.0,4,0.1,509.90267102502895
ORD-10262,2022-01-23 03:24:01,2022-01-28 03:24:01,Next-Day,Michelle Kelley,Home Office,Port Jason,MP,South,Furniture,Desk,1200.0,3,0.0,355.0452210706595
ORD-10263,2022-04-15 17:33:05,2022-04-20 17:33:05,Next-Day,Brandi Walker,Home Office,East Russell,AL,South,Office Supplies,Stapler,15.0,1,0.0,1.6225295305829632
ORD-10264,2023-12-10 05:32:18,2023-12-16 05:32:18,Standard,Darryl Byrd,Home Office,Port Kennethborough,ID,North,Clothing,Shoes,229.5,3,0.15,48.78947507936596
ORD-10265,2022-07-23 16:06:50,2022-07-24 16:06:50,Standard,Shannon Hensley DDS,Consumer,New Gloria,MP,East,Furniture,Desk,640.0,2,0.2,112.47218491642667
ORD-10266,2021-07-10 14:55:32,2021-07-15 14:55:32,Next-Day,Gabriel Ewing,Home Office,Dixontown,VT,East,Furniture,Sofa,3150.0,5,0.1,575.6948898483245
ORD-10267,2023-10-29 06:38:37,2023-10-31 06:38:37,Standard,Amber Henderson,Corporate,East Brandonborough,DE,West,Office Supplies,Stapler,24.0,2,0.2,5.378008845957961
ORD-10268,2021-03-11 05:26:22,2021-03-14 05:26:22,Next-Day,Kyle Oliver,Corporate,Suzanneport,NM,North,Furniture,Chair,1000.0,4,0.0,147.7038342147039
ORD-10269,2022-11-15 11:01:01,2022-11-17 11:01:01,Express,Cheryl Lee,Consumer,South James,MO,South,Clothing,Jeans,75.0,1,0.0,12.013795178529023
ORD-10270,2021-01-26 03:20:29,2021-02-01 03:20:29,Next-Day,Martin Kirk,Corporate,Mcgeeland,VI,South,Clothing,Jeans,75.0,1,0.0,17.75410408203369
ORD-10271,2023-05-16 10:59:23,2023-05-22 10:59:23,Standard,Margaret Peterson,Home Office,Davishaven,PA,South,Office Supplies,Pens,23.75,5,0.05,4.6010454709843795
ORD-10272,2021-02-01 07:14:57,2021-02-02 07:14:57,Express,Emily Villegas,Home Office,East Walterbury,AK,North,Furniture,Sofa,2380.0,4,0.15,355.63126751236547
ORD-10273,2021-01-14 13:47:40,2021-01-18 13:47:40,Express,Larry Mcconnell,Corporate,Cristianborough,NH,West,Electronics,Laptop,2280.0,2,0.05,446.2897627104933
ORD-10274,2023-01-12 00:31:09,2023-01-18 00:31:09,Express,Jeffrey Lindsey,Consumer,West Derrick,WI,East,Office Supplies,Stapler,54.0,4,0.1,14.109540557328563
ORD-10275,2022-04-10 06:48:57,2022-04-20 06:48:57,Standard,Cassandra Arnold,Home Office,Port Beth,KY,East,Electronics,Monitor,900.0,3,0.0,198.9370110422452
ORD-10276,2021-08-19 17:20:50,2021-08-20 17:20:50,Express,Tamara Dickson,Corporate,Lake Tommy,LA,South,Clothing,Shoes,180.0,2,0.0,31.482163680550684
ORD-10277,2022-10-09 23:17:17,2022-10-18 23:17:17,Next-Day,Jasmine Anderson,Corporate,South Melissabury,IL,South,Clothing,T-Shirt,23.75,1,0.05,4.712109031613724
ORD-10278,2021-08-03 06:27:29,2021-08-05 06:27:29,Standard,Brian Hoover,Corporate,New Zacharymouth,KS,South,Clothing,Jacket,480.0,5,0.2,40.17352274581874
ORD-10279,2021-11-25 06:41:20,2021-11-30 06:41:20,Standard,Michael Klein,Consumer,West Bethanytown,TX,West,Furniture,Chair,850.0,4,0.15,156.3223465307499
ORD-10280,2021-01-16 00:21:01,2021-01-23 00:21:01,Next-Day,Mia Williams,Consumer,East Adrienneville,KS,North,Electronics,Tablet,405.0,1,0.1,112.88498797065985
ORD-10281,2021-09-09 03:06:48,2021-09-19 03:06:48,Next-Day,Autumn Simmons,Home Office,Lake Coryside,AK,North,Office Supplies,Notebook,40.0,4,0.0,8.710953079900264
ORD-10282,2022-10-13 01:51:24,2022-10-14 01:51:24,Express,John Walton,Corporate,Justinport,AR,South,Office Supplies,Pens,4.75,1,0.05,0.4375476846891735
ORD-10283,2023-01-31 17:46:26,2023-02-04 17:46:26,Express,Kevin Moses,Home Office,Johnathanfort,OH,East,Furniture,Bookshelf,612.0,4,0.15,132.02804147173597
ORD-10284,2022-06-02 07:07:46,2022-06-10 07:07:46,Standard,William Francis,Home Office,Hebertmouth,NV,South,Office Supplies,Pens,4.0,1,0.2,0.7016081828350618
ORD-10285,2022-11-05 13:49:25,2022-11-06 13:49:25,Express,Joel Perkins,Corporate,West Jamesmouth,AL,South,Clothing,Shoes,270.0,3,0.0,55.23653240865515
ORD-10286,2022-04-05 00:56:31,2022-04-09 00:56:31,Express,Sara Jackson,Consumer,East Tonya,MH,South,Electronics,Tablet,1080.0,3,0.2,224.37691138557773
ORD-10287,2022-12-02 01:52:17,2022-12-09 01:52:17,Standard,Michael Mitchell,Home Office,East Allisonbury,ND,East,Furniture,Desk,1900.0,5,0.05,180.60155324915908
ORD-10288,2023-10-23 09:14:24,2023-10-26 09:14:24,Express,Jon Smith,Corporate,New Donna,GU,South,Electronics,Smartphone,2400.0,3,0.0,375.68571828806444
ORD-10289,2023-06-28 20:26:14,2023-07-03 20:26:14,Standard,Jesse Chandler,Corporate,Allenfort,NV,North,Clothing,T-Shirt,21.25,1,0.15,3.6876405094792135
